id,rate
6001,7.48
6001,7.48
6071,7.48
6085,7.48
6057,7.48
6085,7.48
6029,7.48
36047,7.48
6097,7.48
6029,7.48
6001,7.48
6037,7.48
6037,7.48
6037,7.48
6085,7.48
51137,7.48
6077,7.48
6041,7.48
6013,7.48
6085,7.48
6053,7.48
6073,7.48
6073,7.48
6085,7.48
6085,7.48
6077,7.48
6097,7.48
6095,7.48
6057,7.48
6057,7.48
6073,7.48
51137,7.48
6065,7.48
6065,7.48
6073,7.48
6065,7.48
6065,7.48
6029,7.48
6029,7.48
0,7.48
6019,7.48
6039,7.48
0,7.48
51137,7.48
51137,7.48
6085,7.48
36047,7.48
6013,7.48
6013,7.48
6013,7.48
51137,7.48
6001,7.48
51137,7.48
6097,7.48
6111,7.48
51137,7.48
51137,7.48
6065,7.48
0,7.48
6073,7.48
6065,7.48
6097,7.48
6013,7.48
6039,7.48
6013,7.48
6065,7.48
6085,7.48
6111,7.48
6085,7.48
6013,7.48
6065,7.48
6071,7.48
0,7.48
6073,7.48
6073,7.48
6111,7.485
6073,7.487
6061,7.488
6065,7.488
0,7.488
6081,7.488
6029,7.488
6111,7.488
6053,7.488
6019,7.488
6085,7.488
6097,7.488
6085,7.488
6079,7.488
6085,7.488
6001,7.488
6085,7.488
6039,7.488
6017,7.488
6019,7.488
6045,7.488
6053,7.488
47095,7.488
0,7.488
6019,7.488
6019,7.488
6113,7.488
6073,7.488
6001,7.488
6087,7.488
6087,7.488
47095,7.488
6097,7.488
6113,7.488
6061,7.488
6113,7.488
6073,7.488
6019,7.488
0,7.488
0,7.488
6019,7.488
6019,7.488
6037,7.488
6113,7.488
6061,7.488
0,7.488
0,7.488
6019,7.488
6001,7.488
6087,7.488
6087,7.488
6073,7.488
6097,7.488
6085,7.488
6085,7.49
51137,7.49
6085,7.491
6085,7.491
6085,7.497.424.348
6071,7.5
6071,7.5
6071,7.5
6071,7.5
6071,7.5
6071,7.5
6071,7.5
6071,7.5
6071,7.5
6071,7.5
6071,7.5
6071,7.5
6071,7.5
6071,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6071,7.5
6071,7.5
6071,7.5
6071,7.5
6037,7.5
6073,7.5
6037,7.5
6073,7.5
6071,7.5
6071,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6111,7.5
6071,7.5
6065,7.5
6037,7.5
6065,7.5
6037,7.5
6037,7.5
6037,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6037,7.5
6037,7.5
6037,7.5
6111,7.5
6111,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6111,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6073,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6067,7.5
6067,7.5
6067,7.5
6071,7.5
6067,7.5
6071,7.5
6067,7.5
6071,7.5
6067,7.5
6067,7.5
6071,7.5
6067,7.5
6071,7.5
6071,7.5
6067,7.5
6067,7.5
6067,7.5
6067,7.5
6067,7.5
6067,7.5
6067,7.5
6067,7.5
6067,7.5
6067,7.5
6067,7.5
6067,7.5
6067,7.5
6067,7.5
6067,7.5
6067,7.5
51137,7.5
51137,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6071,7.5
6071,7.5
6071,7.5
6071,7.5
6071,7.5
6071,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
51137,7.5
51137,7.5
51137,7.5
6001,7.5
6097,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6071,7.5
6037,7.5
6071,7.5
0,7.5
51137,7.5
51137,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6001,7.5
6073,7.5
6073,7.5
6065,7.5
51137,7.5
6071,7.5
6065,7.5
6065,7.5
6081,7.5
6073,7.5
6111,7.5
6083,7.5
6085,7.5
6085,7.5
6085,7.5
6087,7.5
6037,7.5
6037,7.5
6085,7.5
6085,7.5
6085,7.5
6077,7.5
6077,7.5
6109,7.5
6097,7.5
6097,7.5
6061,7.5
6037,7.5
6005,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6061,7.5
6017,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6095,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6057,7.5
6021,7.5
46019,7.5
6037,7.5
6037,7.5
6073,7.5
6073,7.5
6073,7.5
6073,7.5
6073,7.5
6111,7.5
6073,7.5
6073,7.5
6001,7.5
6093,7.5
6061,7.5
6067,7.5
6067,7.5
6067,7.5
6067,7.5
6073,7.5
6073,7.5
6073,7.5
6073,7.5
6013,7.5
6001,7.5
6041,7.5
6071,7.5
6065,7.5
0,7.5
6065,7.5
36047,7.5
6107,7.5
6071,7.5
6071,7.5
6071,7.5
6071,7.5
0,7.5
0,7.5
6071,7.5
6071,7.5
6071,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6073,7.5
6073,7.5
6073,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6073,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
36047,7.5
6029,7.5
6079,7.5
6079,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6019,7.5
6039,7.5
0,7.5
6039,7.5
6019,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
51137,7.5
6019,7.5
6019,7.5
6019,7.5
51137,7.5
0,7.5
51137,7.5
51137,7.5
51137,7.5
51137,7.5
51137,7.5
51137,7.5
51137,7.5
51137,7.5
51137,7.5
51137,7.5
51137,7.5
51137,7.5
51137,7.5
51137,7.5
51137,7.5
51137,7.5
51137,7.5
51137,7.5
6081,7.5
36047,7.5
36047,7.5
6107,7.5
6107,7.5
6107,7.5
6107,7.5
6107,7.5
51137,7.5
51137,7.5
51137,7.5
51137,7.5
0,7.5
6081,7.5
6013,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6107,7.5
6107,7.5
6107,7.5
6107,7.5
6001,7.5
51137,7.5
6107,7.5
6107,7.5
6107,7.5
6107,7.5
6029,7.5
6029,7.5
6029,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6013,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
6029,7.5
6029,7.5
6029,7.5
6029,7.5
6013,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
6065,7.5
51137,7.5
51137,7.5
6001,7.5
6111,7.5
6111,7.5
6041,7.5
6111,7.5
6097,7.5
6111,7.5
6111,7.5
0,7.5
6071,7.5
6073,7.5
6037,7.5
6037,7.5
6037,7.5
6037,7.5
51137,7.5
6065,7.5
6065,7.5
46019,7.5
0,7.5
6019,7.5
6071,7.5
6097,7.5
6071,7.5
6087,7.5
6037,7.5
6037,7.5
6037,7.5
36047,7.5
6073,7.5
6029,7.5
6019,7.5
6057,7.5
6073,7.5
6073,7.5
6073,7.5
6073,7.501
6067,7.51
0,7.511
6073,75.144
6055,7.515
6085,7.515
6019,7.515
6037,7.515
6069,7.515
51137,7.515
6073,7.515
6081,7.515
6061,7.515
6097,7.515
6085,7.515
6069,7.515
6109,7.515
6079,7.515
6019,7.515
6019,7.515
6081,7.515
6019,7.515
6079,7.515
6037,7.515
6081,7.515
6109,7.515
6071,7.52
6071,7.52
0,7.52
6071,7.52
6073,7.52
6071,7.52
6037,7.52
6037,7.52
6037,7.52
6071,7.52
6071,7.52
51137,7.52
6037,7.52
51137,7.52
6041,7.52
6073,7.52
6071,7.52
6037,7.52
6017,7.52
6017,7.52
6019,7.52
6053,7.52
6061,7.52
6013,7.52
6073,7.52
0,7.52
6095,7.52
6065,7.52
6077,7.52
6029,7.52
6067,7.52
6073,7.52
6019,7.52
6001,7.52
6037,7.52
6111,7.52
51137,7.52
6073,7.52
6085,7.52
6037,7.52
6085,7.52
6077,7.52
6077,7.52
6077,7.52
6097,7.52
6097,7.52
6097,7.52
6097,7.52
6037,7.52
6061,7.52
6061,7.52
6017,7.52
6017,7.52
6037,7.52
6095,7.52
6061,7.52
6061,7.52
6115,7.52
6073,7.52
6073,7.52
6073,7.52
6101,7.52
6101,7.52
6089,7.52
0,7.52
6073,7.52
6073,7.52
6073,7.52
6073,7.52
6073,7.52
6013,7.52
6085,7.52
6077,7.52
6097,7.52
6095,7.52
6111,7.52
6037,7.52
6071,7.52
6065,7.52
6065,7.52
6107,7.52
6107,7.52
6037,7.52
6029,7.52
6037,7.52
6037,7.52
6065,7.52
6073,7.52
6065,7.52
6065,7.52
6065,7.52
6019,7.52
36047,7.52
6029,7.52
6029,7.52
6111,7.52
6029,7.52
6079,7.52
6079,7.52
6079,7.52
6083,7.52
6079,7.52
6065,7.52
6019,7.52
0,7.52
6019,7.52
6019,7.52
6065,7.52
6019,7.52
6019,7.52
6097,7.52
6053,7.52
6081,7.52
6073,7.52
6097,7.52
6085,7.52
6019,7.52
51137,7.52
6013,7.52
6013,7.52
6013,7.52
6013,7.52
6013,7.52
6013,7.52
6013,7.52
6029,7.52
6001,7.52
6095,7.52
6065,7.52
6001,7.52
6041,7.52
6019,7.52
6097,7.52
6097,7.52
6019,7.52
6061,7.52
6071,7.52
6073,7.52
6081,7.52
6097,7.52
6107,7.52
6071,7.52
6073,7.52
6061,7.52
0,7.52
6073,7.52
6073,7.52
6095,7.52
6115,7.52
6101,7.52
6065,7.52
6013,7.52
6077,7.52
6067,7.52
6037,7.52
6037,7.52
6037,7.52
6037,7.52
6037,7.52
6037,7.52
6037,7.52
6073,7.52
6073,7.52
6085,7.52
6065,7.52
6073,7.52
6097,7.52
6085,7.52
6037,7.52
6001,7.52
6065,7.52
6065,7.52
6071,7.52
6073,7.52
51137,7.52
6079,7.52
6085,7.52
6065,7.521
6037,7.521
6085,7.521
6037,7.521
6017,7.521
6017,7.521
6037,7.521
6037,7.521
6065,7.521
6065,7.521
6019,7.521
6085,7.521
6097,7.521
6037,7.524
6001,7.524
6029,7.524
6009,7.524
6073,7.524
6073,7.524
6085,7.524
6085,7.524
6087,7.524
6037,7.524
6037,7.524
6009,7.524
6061,7.524
6073,7.524
6073,7.524
6073,7.524
6073,7.524
6029,7.524
6029,7.524
6039,7.524
6053,7.524
6029,7.524
6037,7.524
6037,7.524
6013,7.524
6001,7.524
6111,7.524
6061,7.524
6013,7.524
6037,7.524
6073,7.524
6001,7.524
6073,7.524
6073,7.524
6013,7.524
6029,7.524
6039,7.524
6037,7.524
6053,7.524
6087,7.524
6001,7.524
6029,7.524
6073,7.524
6037,7.524
6037,7.524
6111,7.524
6111,7.525
6111,7.525
6111,7.525
6111,7.525
6037,7.525
6111,7.525
6111,7.525
6037,7.525
6001,7.525
6037,7.525
51137,7.525
6019,7.525
6019,7.525
6041,7.525
6001,7.525
6073,7.525
6081,7.525
6085,7.525
6037,7.525
6037,7.525
6037,7.525
6085,7.525
6085,7.525
6073,7.525
51137,7.525
6029,7.525
6079,7.525
6019,7.525
6019,7.525
6019,7.525
6019,7.525
0,7.525
6081,7.525
6001,7.525
0,7.525
6029,7.525
6041,7.525
6085,7.525
6079,7.525
6037,7.525
6013,7.525
6073,7.525
6013,7.525
6019,7.525
6019,7.525
6087,7.535
6041,7.54
6037,7.54
6111,7.54
6037,7.54
6037,7.54
51137,7.54
6037,7.54
6001,7.54
6073,7.54
6101,7.54
6055,7.54
6017,7.54
6071,7.54
6073,7.54
6065,7.54
6065,7.54
6065,7.54
51137,7.54
51137,7.54
6073,7.54
6013,7.54
6107,7.54
6051,7.54
6065,7.54
6073,7.54
6097,7.542
6087,7.543
6053,7.544
6053,7.544
6085,7.544.079.179
6067,7.55
6065,7.551
6041,7.56
6071,7.56
6071,7.56
6071,7.56
6071,7.56
6071,7.56
6071,7.56
6071,7.56
0,7.56
6065,7.56
6005,7.56
6103,7.56
6037,7.56
6017,7.56
6065,7.56
6065,7.56
6071,7.56
6055,7.56
6065,7.56
6081,7.56
6085,7.56
6065,7.56
6097,7.56
51137,7.56
6073,7.56
6073,7.56
6037,7.56
6037,7.56
6071,7.56
0,7.56
6065,7.56
6065,7.56
6071,7.56
6065,7.56
6037,7.56
6065,7.56
6065,7.56
6111,7.56
6065,7.56
6087,7.56
6017,7.56
6037,7.56
6053,7.56
6037,7.56
6087,7.56
6081,7.56
6109,7.56
6055,7.56
6037,7.56
6109,7.56
6017,7.56
6037,7.56
6001,7.56
6037,7.56
6111,7.56
6111,7.56
6111,7.56
6073,7.56
6073,7.56
6067,7.56
6071,7.56
6111,7.56
6037,7.56
6037,7.56
6037,7.56
6037,7.56
6037,7.56
6077,7.56
6073,7.56
6037,7.56
51137,7.56
6073,7.56
6037,7.56
6065,7.56
6085,7.56
6073,7.56
51137,7.56
51137,7.56
6073,7.56
6013,7.56
6037,7.56
6073,7.56
6111,7.56
6071,7.56
6037,7.56
6073,7.56
6037,7.56
6097,7.56
0,7.56
6037,7.56
6083,7.56
6037,7.56
6065,7.56
6029,7.56
6071,7.56
6037,7.56
6113,7.56
6097,7.56
6037,7.56
6111,7.56
6111,7.56
6071,7.56
6065,7.56
6037,7.56
6073,7.56
6017,7.56
6047,7.56
6085,7.56
6085,7.56
6097,7.56
6077,7.56
6113,7.56
6037,7.56
6013,7.56
6085,7.56
6013,7.56
6085,7.56
6071,7.56
6001,7.56
6001,7.56
0,7.56
6085,7.56
6017,7.56
6099,7.56
6065,7.56
6085,7.56
6029,7.56
6099,7.56
6013,7.56
0,7.56
6111,7.56
6065,7.56
0,7.56
6019,7.56
6073,7.56
6029,7.56
6073,7.56
6107,7.56
6107,7.56
6039,7.56
6085,7.56
6009,7.56
51137,7.56
6081,7.56
51137,7.56
6071,7.56
6009,7.56
6019,7.56
6017,7.56
6057,7.56
6029,7.56
6101,7.56
6073,7.56
6019,7.56
0,7.56
0,7.56
6057,7.56
6029,7.56
6001,7.56
6009,7.56
6113,7.56
6087,7.56
6097,7.56
6085,7.56
6037,7.56
6071,7.56
6111,7.56
6085,7.56
6073,7.56
6019,7.56
6065,7.56
6087,7.56
6055,7.56
6065,7.56
6079,7.56
6071,7.56
6089,7.56
6065,7.56
6113,7.56
6073,7.56
51137,7.56
6073,7.56
6019,7.56
6073,7.56
6071,7.56
6087,7.56
6073,7.56
6073,7.56
6085,7.56
6037,7.56
6055,7.56
0,7.56
6081,7.56
6013,7.56
6077,7.56
6019,7.56
6019,7.56
6073,7.56
6113,7.56
6085,7.56
6061,7.56
6065,7.56
6061,7.56
6071,7.56
51137,7.56
6073,7.56
6037,7.56
6037,7.56
6037,7.56
6037,7.56
6037,7.56
6037,7.56
6037,7.56
6037,7.56
6037,7.56
6037,7.56
6037,7.56
6037,7.56
6113,7.56
6065,7.56
51137,7.56
6065,7.56
51137,7.56
6019,7.56
6083,7.56
6085,7.56
6085,7.56
6085,7.56
6073,7.56
6083,7.56
6083,7.56
6083,7.56
6083,7.56
6085,7.56
6085,7.56
6085,7.56
6085,7.56
6085,7.56
6085,7.56
6037,7.56
6037,7.56
6037,7.56
6037,7.56
6037,7.56
6037,7.56
6085,7.56
6085,7.56
6085,7.56
6085,7.56
6085,7.56
6085,7.56
6087,7.56
6087,7.56
6085,7.56
6087,7.56
6037,7.56
6037,7.56
6037,7.56
6085,7.56
6085,7.56
6085,7.56
6085,7.56
6085,7.56
6085,7.56
6085,7.56
6085,7.56
6085,7.56
6077,7.56
6077,7.56
6077,7.56
6009,7.56
6009,7.56
6009,7.56
6047,7.56
6077,7.56
6077,7.56
6047,7.56
6109,7.56
6109,7.56
6077,7.56
6099,7.56
6099,7.56
6099,7.56
6077,7.56
6077,7.56
6097,7.56
6097,7.56
6097,7.56
6097,7.56
6097,7.56
6097,7.56
6097,7.56
6097,7.56
6097,7.56
6061,7.56
6061,7.56
6037,7.56
6113,7.56
6113,7.56
6061,7.56
6061,7.56
6017,7.56
6017,7.56
6017,7.56
6061,7.56
6017,7.56
6017,7.56
6037,7.56
6037,7.56
6113,7.56
6037,7.56
6061,7.56
6017,7.56
6017,7.56
6017,7.56
6017,7.56
6017,7.56
6017,7.56
6061,7.56
6061,7.56
6073,7.56
6073,7.56
6073,7.56
46019,7.56
6057,7.56
6057,7.56
6057,7.56
6057,7.56
6057,7.56
6057,7.56
6073,7.56
6073,7.56
6073,7.56
6073,7.56
6073,7.56
6057,7.56
6101,7.56
6089,7.56
6089,7.56
6089,7.56
6089,7.56
6073,7.56
6073,7.56
6073,7.56
6073,7.56
6073,7.56
0,7.56
6073,7.56
6073,7.56
6073,7.56
6073,7.56
6073,7.56
6073,7.56
6073,7.56
6073,7.56
6073,7.56
6073,7.56
6019,7.56
6041,7.56
0,7.56
6017,7.56
6073,7.56
6073,7.56
6073,7.56
6073,7.56
6071,7.56
6037,7.56
6073,7.56
6071,7.56
6071,7.56
6071,7.56
6071,7.56
6071,7.56
6065,7.56
6065,7.56
6065,7.56
6065,7.56
6065,7.56
6065,7.56
6073,7.56
6073,7.56
6073,7.56
6073,7.56
6065,7.56
6065,7.56
6065,7.56
6065,7.56
51137,7.56
51137,7.56
51137,7.56
51137,7.56
51137,7.56
6065,7.56
6065,7.56
6107,7.56
6065,7.56
6029,7.56
6029,7.56
6029,7.56
6029,7.56
6029,7.56
6029,7.56
6029,7.56
6079,7.56
6079,7.56
6079,7.56
6065,7.56
6083,7.56
6079,7.56
6065,7.56
6019,7.56
6107,7.56
6107,7.56
0,7.56
0,7.56
0,7.56
0,7.56
6039,7.56
6065,7.56
6019,7.56
6019,7.56
6019,7.56
6019,7.56
6019,7.56
6019,7.56
6019,7.56
6019,7.56
6019,7.56
6019,7.56
6019,7.56
0,7.56
0,7.56
0,7.56
51137,7.56
51137,7.56
51137,7.56
6019,7.56
0,7.56
6053,7.56
6053,7.56
6053,7.56
6053,7.56
51137,7.56
51137,7.56
51137,7.56
6081,7.56
6081,7.56
6081,7.56
6085,7.56
6085,7.56
6085,7.56
6085,7.56
6085,7.56
6085,7.56
51137,7.56
51137,7.56
51137,7.56
51137,7.56
6085,7.56
6085,7.56
6081,7.56
6081,7.56
6081,7.56
6107,7.56
6107,7.56
51137,7.56
6073,7.56
51137,7.56
0,7.56
0,7.56
6013,7.56
6013,7.56
6055,7.56
6055,7.56
6071,7.56
6029,7.56
6037,7.56
6013,7.56
51137,7.56
0,7.56
6107,7.56
6001,7.56
6001,7.56
6029,7.56
6037,7.56
6037,7.56
6055,7.56
6055,7.56
6055,7.56
6055,7.56
6037,7.56
6037,7.56
6013,7.56
6001,7.56
6029,7.56
6037,7.56
6013,7.56
6001,7.56
6001,7.56
6013,7.56
6013,7.56
6073,7.56
6065,7.56
0,7.56
6085,7.56
6073,7.56
6001,7.56
51137,7.56
6111,7.56
6111,7.56
6111,7.56
6041,7.56
6111,7.56
6111,7.56
6111,7.56
6111,7.56
6111,7.56
6111,7.56
6041,7.56
6041,7.56
6087,7.56
6087,7.56
6111,7.56
6037,7.56
6029,7.56
6077,7.56
6057,7.56
6037,7.56
6085,7.56
0,7.56
6073,7.56
6019,7.56
6071,7.56
6085,7.56
6057,7.56
6071,7.56
6073,7.56
6089,7.56
51137,7.56
6107,7.56
6073,7.56
6071,7.56
6073,7.56
6085,7.56
6019,7.56
6073,7.56
6073,7.56
0,7.56
6085,7.56
6065,7.56
6057,7.56
6071,7.56
6073,7.56
6065,7.56
6089,7.56
6001,7.56
51137,7.56
6085,7.56
0,7.56
6085,7.56
6053,7.56
6071,7.56
6013,7.56
6071,7.56
6037,7.56
0,7.56
6111,7.56
6001,7.56
6019,7.56
6065,7.56
6077,7.56
6111,7.56
6065,7.56
6065,7.56
6001,7.56
6029,7.56
6065,7.56
6085,7.56
6057,7.56
6057,7.56
6013,7.56
6065,7.56
6037,7.56
51137,7.56
6077,7.56
6073,7.56
6073,7.56
6107,7.56
6111,7.56
6053,7.56
6073,7.56
6111,7.56
6029,7.56
6073,7.56
6079,7.56
6081,7.56
6081,7.56
6097,7.56
6073,7.56
6079,7.56
6111,7.56
6019,7.56
6073,7.56
6073,7.56
6085,7.56
0,7.56
6061,7.56
6013,7.56
6077,7.56
6073,7.56
6073,7.56
6041,7.56
6083,7.56
6073,7.56
6073,7.56
6073,7.56
6037,7.56
0,7.56
6071,7.56
6071,7.56
6037,7.56
6085,7.56
6019,7.56
6079,7.56
6017,7.56
6037,7.56
6061,7.56
6061,7.56
6047,7.56
6073,7.56
6065,7.56
6065,7.56
6099,7.56
6073,7.56
6017,7.56
6097,7.56
6017,7.56
6097,7.56
6071,7.56
6055,7.56
6055,7.56
6013,7.56
6037,7.56
6111,7.56
6065,7.56
6041,7.56
6111,7.56
6111,7.56
51137,7.56
6083,7.56
6013,7.56
6037,7.56
6089,7.56
0,7.56
6085,7.56
6081,7.56
6061,7.56
6055,7.56
6085,7.56
6073,7.56
51137,7.56
6037,7.56
6073,7.56
6017,7.56
6111,7.56
6065,7.56
6071,7.56
6077,7.56
6037,7.56
6013,7.56
6097,7.56
6111,7.56
6111,7.56
6061,7.56
51137,7.56
6071,7.56
6085,7.56
6001,7.56
6053,7.56
51137,7.56
51137,7.56
6071,7.56
6073,7.56
6083,7.56
51137,7.56
6037,7.56
6017,7.56
6085,7.56
6037,7.56
46019,7.56
6085,7.56
6073,7.56
6019,7.56
6073,7.56
6087,7.56
6073,7.56
6053,7.56
6037,7.56
6037,7.56
6085,7.56
6055,7.56
6065,7.56
6071,7.56
6065,7.56
6017,7.56
6041,7.56
6097,7.56
6037,7.56
6037,7.56
51137,7.56
6085,7.56
6037,7.56
51137,7.564
6073,7.564
6085,7.564
6073,7.564
6037,7.569
6017,7.571
6085,7.572
6111,7.585
6067,7.585
6013,7.585
6019,7.585
6019,7.585
6019,7.585
0,7.585
0,7.585
6061,7.585
6073,7.585
6101,7.585
6037,7.585
6061,7.585
6101,7.585
6071,7.585
51137,7.585
6065,7.585
6019,7.585
6019,7.585
0,7.585
6019,7.585
51137,7.585
0,7.585
6013,7.585
51137,7.585
6111,7.585
6111,7.585
51137,7.585
6111,7.585
6111,7.585
51137,7.585
6071,7.585
6111,7.585
6071,7.585
51137,7.585
6071,7.59
6065,7.59
6071,7.59
6071,7.59
6071,7.59
6071,7.59
6071,7.59
6071,7.59
6071,7.59
6071,7.59
6065,7.59
6065,7.59
6065,7.59
6071,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6071,7.59
6071,7.59
6037,7.59
6037,7.59
6065,7.59
6065,7.59
6065,7.59
6065,7.59
6065,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6111,7.59
6111,7.59
6037,7.59
6065,7.59
6065,7.59
6071,7.59
6065,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6071,7.59
6071,7.59
6071,7.59
6071,7.59
6001,7.59
6013,7.59
6061,7.59
6009,7.59
6013,7.59
6071,7.59
6037,7.59
51137,7.59
6019,7.59
6111,7.59
6097,7.59
6065,7.59
6001,7.59
6111,7.59
6085,7.59
6045,7.59
6077,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6041,7.59
6037,7.59
6081,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6071,7.59
6071,7.59
6071,7.59
6071,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
51137,7.59
6085,7.59
6019,7.59
0,7.59
6095,7.59
6037,7.59
6057,7.59
6077,7.59
6047,7.59
6037,7.59
6071,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6019,7.59
6085,7.59
6037,7.59
36047,7.59
0,7.59
6029,7.59
6073,7.59
6077,7.59
6013,7.59
6071,7.59
6013,7.59
6037,7.59
0,7.59
6073,7.59
6073,7.59
6037,7.59
6013,7.59
6043,7.59
0,7.59
6085,7.59
6065,7.59
6061,7.59
51137,7.59
6019,7.59
6065,7.59
6069,7.59
51137,7.59
6113,7.59
6081,7.59
6073,7.59
6081,7.59
6073,7.59
6073,7.59
6037,7.59
6073,7.59
6095,7.59
6065,7.59
32013,7.59
6071,7.59
6107,7.59
6079,7.59
6001,7.59
6065,7.59
6027,7.59
6037,7.59
51137,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6037,7.59
6065,7.59
6037,7.59
6073,7.59
6073,7.59
6073,7.59
6073,7.59
6083,7.59
6085,7.59
6085,7.59
6069,7.59
6069,7.59
6085,7.59
6085,7.59
6085,7.59
6037,7.59
6037,7.59
6037,7.59
6085,7.59
6085,7.59
6085,7.59
6085,7.59
6037,7.59
6037,7.59
6085,7.59
6085,7.59
6085,7.59
6085,7.59
6085,7.59
6037,7.59
6037,7.59
6037,7.59
6085,7.59
6077,7.59
6077,7.59
6077,7.59
6009,7.59
6047,7.59
6077,7.59
6043,7.59
6077,7.59
6077,7.59
6077,7.59
6097,7.59
6097,7.59
6097,7.59
6097,7.59
6097,7.59
6097,7.59
6045,7.59
6045,7.59
6097,7.59
32013,7.59
6061,7.59
6061,7.59
6061,7.59
6037,7.59
6113,7.59
6113,7.59
6095,7.59
6005,7.59
6061,7.59
6061,7.59
6017,7.59
6017,7.59
6017,7.59
6017,7.59
6061,7.59
6061,7.59
46019,7.59
6073,7.59
6073,7.59
6073,7.59
6073,7.59
6073,7.59
46019,7.59
6057,7.59
6073,7.59
6073,7.59
6073,7.59
6021,7.59
46019,7.59
46019,7.59
46019,7.59
46019,7.59
6115,7.59
6103,7.59
6073,7.59
6073,7.59
6073,7.59
6073,7.59
6073,7.59
6073,7.59
6073,7.59
6073,7.59
6073,7.59
6073,7.59
6073,7.59
6073,7.59
6073,7.59
6073,7.59
6073,7.59
6073,7.59
6073,7.59
6073,7.59
6073,7.59
6029,7.59
6071,7.59
6073,7.59
6073,7.59
6013,7.59
6001,7.59
6001,7.59
6013,7.59
6095,7.59
6013,7.59
6097,7.59
6057,7.59
6037,7.59
6037,7.59
6037,7.59
6071,7.59
6071,7.59
6071,7.59
6037,7.59
6065,7.59
6065,7.59
6065,7.59
